0,1,2,3
7513.0,7512.0,7514.0,7515.0
7512.0,7514.0,7515.0,7521.5
7514.0,7515.0,7521.5,7515.0
7515.0,7521.5,7515.0,7513.5
7521.5,7515.0,7513.5,7512.5
7515.0,7513.5,7512.5,7512.5
7513.5,7512.5,7512.5,7512.0
7512.5,7512.5,7512.0,7511.0
7512.5,7512.0,7511.0,7517.0
7512.0,7511.0,7517.0,7509.5
7511.0,7517.0,7509.5,7511.5
7517.0,7509.5,7511.5,7512.5
7509.5,7511.5,7512.5,7512.0
7511.5,7512.5,7512.0,7512.5
7512.5,7512.0,7512.5,7513.0
7512.0,7512.5,7513.0,7509.5
7512.5,7513.0,7509.5,7512.5
7513.0,7509.5,7512.5,7513.0
7509.5,7512.5,7513.0,7510.0
7512.5,7513.0,7510.0,7510.5
7513.0,7510.0,7510.5,7517.0
7510.0,7510.5,7517.0,7510.5
7510.5,7517.0,7510.5,7512.0
7517.0,7510.5,7512.0,7511.5
7510.5,7512.0,7511.5,7519.0
7512.0,7511.5,7519.0,7515.0
7511.5,7519.0,7515.0,7514.0
7519.0,7515.0,7514.0,7511.0
7515.0,7514.0,7511.0,7515.0
7514.0,7511.0,7515.0,7512.5
7511.0,7515.0,7512.5,7515.5
7515.0,7512.5,7515.5,7520.0
7512.5,7515.5,7520.0,7515.5
7515.5,7520.0,7515.5,7515.5
7520.0,7515.5,7515.5,7514.5
7515.5,7515.5,7514.5,7515.5
7515.5,7514.5,7515.5,7515.5
7514.5,7515.5,7515.5,7521.5
7515.5,7515.5,7521.5,7516.5
7515.5,7521.5,7516.5,7515.5
7521.5,7516.5,7515.5,7516.5
7516.5,7515.5,7516.5,7516.5
7515.5,7516.5,7516.5,7516.0
7516.5,7516.5,7516.0,7517.0
7516.5,7516.0,7517.0,7517.0
7516.0,7517.0,7517.0,7518.5
7517.0,7517.0,7518.5,7517.5
7517.0,7518.5,7517.5,7519.5
7518.5,7517.5,7519.5,7519.5
7517.5,7519.5,7519.5,7520.0
7519.5,7519.5,7520.0,7521.0
7519.5,7520.0,7521.0,7520.0
7520.0,7521.0,7520.0,7520.0
7521.0,7520.0,7520.0,7519.5
7520.0,7520.0,7519.5,7515.5
7520.0,7519.5,7515.5,7518.5
7519.5,7515.5,7518.5,7518.0
7515.5,7518.5,7518.0,7517.5
7518.5,7518.0,7517.5,7518.5
7518.0,7517.5,7518.5,7522.0
7517.5,7518.5,7522.0,7518.0
7518.5,7522.0,7518.0,7518.0
7522.0,7518.0,7518.0,7517.0
7518.0,7518.0,7517.0,7516.5
7518.0,7517.0,7516.5,7515.5
7517.0,7516.5,7515.5,7515.0
7516.5,7515.5,7515.0,7513.5
7515.5,7515.0,7513.5,7515.0
7515.0,7513.5,7515.0,7519.0
7513.5,7515.0,7519.0,7515.0
7515.0,7519.0,7515.0,7514.5
7519.0,7515.0,7514.5,7521.5
7515.0,7514.5,7521.5,7515.5
7514.5,7521.5,7515.5,7516.5
7521.5,7515.5,7516.5,7515.5
7515.5,7516.5,7515.5,7518.0
7516.5,7515.5,7518.0,7516.0
7515.5,7518.0,7516.0,7521.5
7518.0,7516.0,7521.5,7521.5
7516.0,7521.5,7521.5,7516.5
7521.5,7521.5,7516.5,7514.0
7521.5,7516.5,7514.0,7515.5
7516.5,7514.0,7515.5,7517.5
7514.0,7515.5,7517.5,7515.5
7515.5,7517.5,7515.5,7516.5
7517.5,7515.5,7516.5,7514.5
7515.5,7516.5,7514.5,7515.5
7516.5,7514.5,7515.5,7516.5
7514.5,7515.5,7516.5,7516.5
7515.5,7516.5,7516.5,7518.0
7516.5,7516.5,7518.0,7516.5
7516.5,7518.0,7516.5,7514.5
7518.0,7516.5,7514.5,7517.0
7516.5,7514.5,7517.0,7515.5
7514.5,7517.0,7515.5,7516.5
7517.0,7515.5,7516.5,7515.0
7515.5,7516.5,7515.0,7515.0
7516.5,7515.0,7515.0,7512.5
7515.0,7515.0,7512.5,7515.5
7515.0,7512.5,7515.5,7515.5
7512.5,7515.5,7515.5,7516.5
7515.5,7515.5,7516.5,7518.5
7515.5,7516.5,7518.5,7515.5
7516.5,7518.5,7515.5,7513.5
7518.5,7515.5,7513.5,7516.0
7515.5,7513.5,7516.0,7515.0
7513.5,7516.0,7515.0,7514.0
7516.0,7515.0,7514.0,7514.0
7515.0,7514.0,7514.0,7513.0
7514.0,7514.0,7513.0,7520.0
7514.0,7513.0,7520.0,7516.5
7513.0,7520.0,7516.5,7515.5
7520.0,7516.5,7515.5,7515.0
7516.5,7515.5,7515.0,7521.5
7515.5,7515.0,7521.5,7516.0
7515.0,7521.5,7516.0,7516.5
7521.5,7516.0,7516.5,7517.0
7516.0,7516.5,7517.0,7518.0
7516.5,7517.0,7518.0,7518.0
7517.0,7518.0,7518.0,7516.0
7518.0,7518.0,7516.0,7517.0
7518.0,7516.0,7517.0,7516.0
7516.0,7517.0,7516.0,7518.0
7517.0,7516.0,7518.0,7517.0
7516.0,7518.0,7517.0,7518.0
7518.0,7517.0,7518.0,7518.5
7517.0,7518.0,7518.5,7517.5
7518.0,7518.5,7517.5,7517.0
7518.5,7517.5,7517.0,7519.5
7517.5,7517.0,7519.5,7517.0
7517.0,7519.5,7517.0,7520.0
7519.5,7517.0,7520.0,7518.5
7517.0,7520.0,7518.5,7520.0
7520.0,7518.5,7520.0,7522.5
7518.5,7520.0,7522.5,7519.5
7520.0,7522.5,7519.5,7523.5
7522.5,7519.5,7523.5,7521.0
7519.5,7523.5,7521.0,7520.0
7523.5,7521.0,7520.0,7519.0
7521.0,7520.0,7519.0,7526.5
7520.0,7519.0,7526.5,7520.5
7519.0,7526.5,7520.5,7521.5
7526.5,7520.5,7521.5,7524.5
7520.5,7521.5,7524.5,7521.5
7521.5,7524.5,7521.5,7520.0
7524.5,7521.5,7520.0,7520.0
7521.5,7520.0,7520.0,7520.5
7520.0,7520.0,7520.5,7521.5
7520.0,7520.5,7521.5,7522.5
7520.5,7521.5,7522.5,7521.5
7521.5,7522.5,7521.5,7521.0
7522.5,7521.5,7521.0,7520.5
7521.5,7521.0,7520.5,7521.0
7521.0,7520.5,7521.0,7521.0
7520.5,7521.0,7521.0,7522.0
7521.0,7521.0,7522.0,7520.0
7521.0,7522.0,7520.0,7519.0
7522.0,7520.0,7519.0,7520.5
7520.0,7519.0,7520.5,7520.0
7519.0,7520.5,7520.0,7526.0
7520.5,7520.0,7526.0,7519.5
7520.0,7526.0,7519.5,7519.5
7526.0,7519.5,7519.5,7517.5
7519.5,7519.5,7517.5,7517.0
7519.5,7517.5,7517.0,7517.0
7517.5,7517.0,7517.0,7518.0
7517.0,7517.0,7518.0,7517.0
7517.0,7518.0,7517.0,7516.5
7518.0,7517.0,7516.5,7515.5
7517.0,7516.5,7515.5,7515.5
7516.5,7515.5,7515.5,7516.5
7515.5,7515.5,7516.5,7515.5
7515.5,7516.5,7515.5,7515.5
7516.5,7515.5,7515.5,7516.5
7515.5,7515.5,7516.5,7515.5
7515.5,7516.5,7515.5,7516.5
7516.5,7515.5,7516.5,7516.5
7515.5,7516.5,7516.5,7515.5
7516.5,7516.5,7515.5,7515.5
7516.5,7515.5,7515.5,7513.5
7515.5,7515.5,7513.5,7512.5
7515.5,7513.5,7512.5,7520.0
7513.5,7512.5,7520.0,7515.0
7512.5,7520.0,7515.0,7516.5
7520.0,7515.0,7516.5,7517.0
7515.0,7516.5,7517.0,7517.0
7516.5,7517.0,7517.0,7518.0
7517.0,7517.0,7518.0,7517.5
7517.0,7518.0,7517.5,7519.5
7518.0,7517.5,7519.5,7518.5
7517.5,7519.5,7518.5,7518.5
7519.5,7518.5,7518.5,7519.5
7518.5,7518.5,7519.5,7517.5
7518.5,7519.5,7517.5,7518.0
7519.5,7517.5,7518.0,7517.0
7517.5,7518.0,7517.0,7516.5
7518.0,7517.0,7516.5,7516.0
7517.0,7516.5,7516.0,7517.0
7516.5,7516.0,7517.0,7517.0
7516.0,7517.0,7517.0,7514.0
7517.0,7517.0,7514.0,7516.0
7517.0,7514.0,7516.0,7517.0
7514.0,7516.0,7517.0,7517.0
7516.0,7517.0,7517.0,7517.0
7517.0,7517.0,7517.0,7517.0
7517.0,7517.0,7517.0,7517.0
7517.0,7517.0,7517.0,7516.5
7517.0,7517.0,7516.5,7521.5
7517.0,7516.5,7521.5,7515.5
7516.5,7521.5,7515.5,7516.0
7521.5,7515.5,7516.0,7515.5
7515.5,7516.0,7515.5,7515.5
7516.0,7515.5,7515.5,7516.0
7515.5,7515.5,7516.0,7518.0
7515.5,7516.0,7518.0,7518.0
7516.0,7518.0,7518.0,7515.5
7518.0,7518.0,7515.5,7515.5
7518.0,7515.5,7515.5,7514.0
7515.5,7515.5,7514.0,7520.5
7515.5,7514.0,7520.5,7521.5
7514.0,7520.5,7521.5,7515.5
7520.5,7521.5,7515.5,7514.5
7521.5,7515.5,7514.5,7516.0
7515.5,7514.5,7516.0,7515.5
7514.5,7516.0,7515.5,7518.5
7516.0,7515.5,7518.5,7516.5
7515.5,7518.5,7516.5,7515.5
7518.5,7516.5,7515.5,7515.0
7516.5,7515.5,7515.0,7520.5
7515.5,7515.0,7520.5,7515.0
7515.0,7520.5,7515.0,7515.0
7520.5,7515.0,7515.0,7513.0
7515.0,7515.0,7513.0,7515.5
7515.0,7513.0,7515.5,7516.5
7513.0,7515.5,7516.5,7516.5
7515.5,7516.5,7516.5,7516.5
7516.5,7516.5,7516.5,7516.5
7516.5,7516.5,7516.5,7512.5
7516.5,7516.5,7512.5,7516.0
7516.5,7512.5,7516.0,7522.0
7512.5,7516.0,7522.0,7518.0
7516.0,7522.0,7518.0,7517.5
7522.0,7518.0,7517.5,7517.5
7518.0,7517.5,7517.5,7522.0
7517.5,7517.5,7522.0,7518.0
7517.5,7522.0,7518.0,7519.5
7522.0,7518.0,7519.5,7518.5
7518.0,7519.5,7518.5,7523.5
7519.5,7518.5,7523.5,7518.5
7518.5,7523.5,7518.5,7518.0
7523.5,7518.5,7518.0,7516.0
7518.5,7518.0,7516.0,7516.0
7518.0,7516.0,7516.0,7522.0
7516.0,7516.0,7522.0,7513.0
7516.0,7522.0,7513.0,7514.5
7522.0,7513.0,7514.5,7516.5
7513.0,7514.5,7516.5,7516.5
7514.5,7516.5,7516.5,7515.5
7516.5,7516.5,7515.5,7515.5
7516.5,7515.5,7515.5,7515.5
7515.5,7515.5,7515.5,7517.0
7515.5,7515.5,7517.0,7521.5
7515.5,7517.0,7521.5,7516.5
7517.0,7521.5,7516.5,7517.0
7521.5,7516.5,7517.0,7516.0
7516.5,7517.0,7516.0,7521.5
7517.0,7516.0,7521.5,7516.5
7516.0,7521.5,7516.5,7516.0
7521.5,7516.5,7516.0,7516.0
7516.5,7516.0,7516.0,7517.0
7516.0,7516.0,7517.0,7518.5
7516.0,7517.0,7518.5,7519.5
7517.0,7518.5,7519.5,7518.0
7518.5,7519.5,7518.0,7518.5
7519.5,7518.0,7518.5,7523.5
7518.0,7518.5,7523.5,7518.5
7518.5,7523.5,7518.5,7520.5
7523.5,7518.5,7520.5,7519.5
7518.5,7520.5,7519.5,7519.5
7520.5,7519.5,7519.5,7520.5
7519.5,7519.5,7520.5,7517.5
7519.5,7520.5,7517.5,7518.5
7520.5,7517.5,7518.5,7519.5
7517.5,7518.5,7519.5,7517.5
7518.5,7519.5,7517.5,7519.5
7519.5,7517.5,7519.5,7518.5
7517.5,7519.5,7518.5,7519.5
7519.5,7518.5,7519.5,7519.5
7518.5,7519.5,7519.5,7519.5
7519.5,7519.5,7519.5,7518.5
7519.5,7519.5,7518.5,7520.0
7519.5,7518.5,7520.0,7520.0
7518.5,7520.0,7520.0,7517.5
7520.0,7520.0,7517.5,7517.0
7520.0,7517.5,7517.0,7518.0
7517.5,7517.0,7518.0,7522.0
7517.0,7518.0,7522.0,7517.0
7518.0,7522.0,7517.0,7517.0
7522.0,7517.0,7517.0,7515.5
7517.0,7517.0,7515.5,7515.5
7517.0,7515.5,7515.5,7516.5
7515.5,7515.5,7516.5,7516.5
7515.5,7516.5,7516.5,7515.0
7516.5,7516.5,7515.0,7515.0
7516.5,7515.0,7515.0,7514.0
7515.0,7515.0,7514.0,7514.0
7515.0,7514.0,7514.0,7514.5
7514.0,7514.0,7514.5,7512.5
7514.0,7514.5,7512.5,7512.5
7514.5,7512.5,7512.5,7518.5
7512.5,7512.5,7518.5,7513.5
7512.5,7518.5,7513.5,7513.5
7518.5,7513.5,7513.5,7512.5
7513.5,7513.5,7512.5,7515.0
7513.5,7512.5,7515.0,7511.5
7512.5,7515.0,7511.5,7511.5
7515.0,7511.5,7511.5,7518.5
7511.5,7511.5,7518.5,7511.5
7511.5,7518.5,7511.5,7509.5
7518.5,7511.5,7509.5,7511.0
7511.5,7509.5,7511.0,7510.5
7509.5,7511.0,7510.5,7509.5
7511.0,7510.5,7509.5,7517.0
7510.5,7509.5,7517.0,7511.0
7509.5,7517.0,7511.0,7512.0
7517.0,7511.0,7512.0,7510.5
7511.0,7512.0,7510.5,7510.5
7512.0,7510.5,7510.5,7509.0
7510.5,7510.5,7509.0,7508.0
7510.5,7509.0,7508.0,7507.5
7509.0,7508.0,7507.5,7512.5
7508.0,7507.5,7512.5,7505.5
7507.5,7512.5,7505.5,7506.0
7512.5,7505.5,7506.0,7505.0
7505.5,7506.0,7505.0,7504.0
7506.0,7505.0,7504.0,7504.5
7505.0,7504.0,7504.5,7506.0
7504.0,7504.5,7506.0,7505.0
7504.5,7506.0,7505.0,7502.0
7506.0,7505.0,7502.0,7503.5
7505.0,7502.0,7503.5,7508.0
7502.0,7503.5,7508.0,7505.0
7503.5,7508.0,7505.0,7505.0
7508.0,7505.0,7505.0,7505.0
7505.0,7505.0,7505.0,7506.0
7505.0,7505.0,7506.0,7505.5
7505.0,7506.0,7505.5,7505.0
7506.0,7505.5,7505.0,7505.0
7505.5,7505.0,7505.0,7506.0
7505.0,7505.0,7506.0,7505.0
7505.0,7506.0,7505.0,7505.0
7506.0,7505.0,7505.0,7506.5
7505.0,7505.0,7506.5,7511.0
7505.0,7506.5,7511.0,7506.0
7506.5,7511.0,7506.0,7506.5
7511.0,7506.0,7506.5,7506.5
7506.0,7506.5,7506.5,7505.5
7506.5,7506.5,7505.5,7508.0
7506.5,7505.5,7508.0,7509.0
7505.5,7508.0,7509.0,7514.0
7508.0,7509.0,7514.0,7509.5
7509.0,7514.0,7509.5,7509.0
7514.0,7509.5,7509.0,7509.0
7509.5,7509.0,7509.0,7506.5
7509.0,7509.0,7506.5,7505.0
7509.0,7506.5,7505.0,7506.5
7506.5,7505.0,7506.5,7506.5
7505.0,7506.5,7506.5,7506.0
7506.5,7506.5,7506.0,7505.0
7506.5,7506.0,7505.0,7504.0
7506.0,7505.0,7504.0,7505.0
7505.0,7504.0,7505.0,7503.5
7504.0,7505.0,7503.5,7504.5
7505.0,7503.5,7504.5,7505.0
7503.5,7504.5,7505.0,7504.5
7504.5,7505.0,7504.5,7503.0
7505.0,7504.5,7503.0,7503.5
7504.5,7503.0,7503.5,7503.5
7503.0,7503.5,7503.5,7503.5
7503.5,7503.5,7503.5,7504.5
7503.5,7503.5,7504.5,7504.5
7503.5,7504.5,7504.5,7503.5
7504.5,7504.5,7503.5,7503.5
7504.5,7503.5,7503.5,7502.5
7503.5,7503.5,7502.5,7502.0
7503.5,7502.5,7502.0,7503.5
7502.5,7502.0,7503.5,7503.0
7502.0,7503.5,7503.0,7505.0
7503.5,7503.0,7505.0,7503.5
7503.0,7505.0,7503.5,7502.5
7505.0,7503.5,7502.5,7503.5
7503.5,7502.5,7503.5,7503.5
7502.5,7503.5,7503.5,7503.5
7503.5,7503.5,7503.5,7501.0
7503.5,7503.5,7501.0,7508.5
7503.5,7501.0,7508.5,7499.0
7501.0,7508.5,7499.0,7502.0
7508.5,7499.0,7502.0,7508.0
7499.0,7502.0,7508.0,7503.0
7502.0,7508.0,7503.0,7503.0
7508.0,7503.0,7503.0,7503.5
7503.0,7503.0,7503.5,7501.0
7503.0,7503.5,7501.0,7503.5
7503.5,7501.0,7503.5,7503.0
7501.0,7503.5,7503.0,7508.0
7503.5,7503.0,7508.0,7508.0
7503.0,7508.0,7508.0,7509.5
7508.0,7508.0,7509.5,7500.5
7508.0,7509.5,7500.5,7503.5
7509.5,7500.5,7503.5,7503.5
7500.5,7503.5,7503.5,7501.5
7503.5,7503.5,7501.5,7505.0
7503.5,7501.5,7505.0,7510.0
7501.5,7505.0,7510.0,7506.5
7505.0,7510.0,7506.5,7506.5
7510.0,7506.5,7506.5,7505.0
7506.5,7506.5,7505.0,7506.0
7506.5,7505.0,7506.0,7506.0
7505.0,7506.0,7506.0,7512.5
7506.0,7506.0,7512.5,7506.5
7506.0,7512.5,7506.5,7507.5
7512.5,7506.5,7507.5,7507.5
7506.5,7507.5,7507.5,7506.5
7507.5,7507.5,7506.5,7507.0
7507.5,7506.5,7507.0,7508.0
7506.5,7507.0,7508.0,7507.0
7507.0,7508.0,7507.0,7505.0
7508.0,7507.0,7505.0,7503.5
7507.0,7505.0,7503.5,7511.0
7505.0,7503.5,7511.0,7507.0
7503.5,7511.0,7507.0,7507.0
7511.0,7507.0,7507.0,7509.0
7507.0,7507.0,7509.0,7509.0
7507.0,7509.0,7509.0,7511.0
7509.0,7509.0,7511.0,7510.0
7509.0,7511.0,7510.0,7508.5
7511.0,7510.0,7508.5,7506.5
7510.0,7508.5,7506.5,7509.5
7508.5,7506.5,7509.5,7508.0
7506.5,7509.5,7508.0,7507.0
7509.5,7508.0,7507.0,7508.0
7508.0,7507.0,7508.0,7512.5
7507.0,7508.0,7512.5,7508.0
7508.0,7512.5,7508.0,7506.5
7512.5,7508.0,7506.5,7506.5
7508.0,7506.5,7506.5,7512.5
7506.5,7506.5,7512.5,7506.5
7506.5,7512.5,7506.5,7506.5
7512.5,7506.5,7506.5,7506.5
7506.5,7506.5,7506.5,7507.5
7506.5,7506.5,7507.5,7511.5
7506.5,7507.5,7511.5,7506.5
7507.5,7511.5,7506.5,7511.5
7511.5,7506.5,7511.5,7507.5
7506.5,7511.5,7507.5,7506.5
7511.5,7507.5,7506.5,7512.5
7507.5,7506.5,7512.5,7507.5
7506.5,7512.5,7507.5,7505.5
7512.5,7507.5,7505.5,7507.5
7507.5,7505.5,7507.5,7505.0
7505.5,7507.5,7505.0,7507.5
7507.5,7505.0,7507.5,7506.5
7505.0,7507.5,7506.5,7512.5
7507.5,7506.5,7512.5,7506.5
7506.5,7512.5,7506.5,7507.5
7512.5,7506.5,7507.5,7507.0
7506.5,7507.5,7507.0,7508.0
7507.5,7507.0,7508.0,7507.5
7507.0,7508.0,7507.5,7507.0
7508.0,7507.5,7507.0,7507.5
7507.5,7507.0,7507.5,7505.5
7507.0,7507.5,7505.5,7506.5
7507.5,7505.5,7506.5,7506.0
7505.5,7506.5,7506.0,7506.5
7506.5,7506.0,7506.5,7506.5
7506.0,7506.5,7506.5,7507.5
7506.5,7506.5,7507.5,7506.5
7506.5,7507.5,7506.5,7508.0
7507.5,7506.5,7508.0,7507.5
7506.5,7508.0,7507.5,7508.0
7508.0,7507.5,7508.0,7508.0
7507.5,7508.0,7508.0,7509.5
7508.0,7508.0,7509.5,7514.5
7508.0,7509.5,7514.5,7510.0
7509.5,7514.5,7510.0,7509.5
7514.5,7510.0,7509.5,7509.5
7510.0,7509.5,7509.5,7509.5
7509.5,7509.5,7509.5,7510.5
7509.5,7509.5,7510.5,7510.5
7509.5,7510.5,7510.5,7514.5
7510.5,7510.5,7514.5,7510.5
7510.5,7514.5,7510.5,7510.5
7514.5,7510.5,7510.5,7509.5
7510.5,7510.5,7509.5,7509.0
7510.5,7509.5,7509.0,7509.5
7509.5,7509.0,7509.5,7508.5
7509.0,7509.5,7508.5,7506.5
7509.5,7508.5,7506.5,7508.5
7508.5,7506.5,7508.5,7510.5
7506.5,7508.5,7510.5,7509.5
7508.5,7510.5,7509.5,7506.5
7510.5,7509.5,7506.5,7510.5
7509.5,7506.5,7510.5,7508.5
7506.5,7510.5,7508.5,7510.5
7510.5,7508.5,7510.5,7509.5
7508.5,7510.5,7509.5,7509.5
7510.5,7509.5,7509.5,7509.5
7509.5,7509.5,7509.5,7510.5
7509.5,7509.5,7510.5,7511.0
7509.5,7510.5,7511.0,7512.0
7510.5,7511.0,7512.0,7512.5
7511.0,7512.0,7512.5,7517.0
7512.0,7512.5,7517.0,7516.0
7512.5,7517.0,7516.0,7512.0
7517.0,7516.0,7512.0,7512.0
7516.0,7512.0,7512.0,7511.0
7512.0,7512.0,7511.0,7512.0
7512.0,7511.0,7512.0,7512.0
7511.0,7512.0,7512.0,7517.0
7512.0,7512.0,7517.0,7512.5
7512.0,7517.0,7512.5,7517.5
7517.0,7512.5,7517.5,7509.5
7512.5,7517.5,7509.5,7512.5
7517.5,7509.5,7512.5,7513.5
7509.5,7512.5,7513.5,7515.0
7512.5,7513.5,7515.0,7515.0
7513.5,7515.0,7515.0,7515.5
7515.0,7515.0,7515.5,7515.0
7515.0,7515.5,7515.0,7513.5
7515.5,7515.0,7513.5,7514.0
7515.0,7513.5,7514.0,7515.5
7513.5,7514.0,7515.5,7516.5
7514.0,7515.5,7516.5,7517.0
7515.5,7516.5,7517.0,7517.0
7516.5,7517.0,7517.0,7519.5
7517.0,7517.0,7519.5,7519.0
7517.0,7519.5,7519.0,7519.5
7519.5,7519.0,7519.5,7524.5
7519.0,7519.5,7524.5,7518.5
7519.5,7524.5,7518.5,7519.5
7524.5,7518.5,7519.5,7518.5
7518.5,7519.5,7518.5,7519.0
7519.5,7518.5,7519.0,7517.5
7518.5,7519.0,7517.5,7519.5
7519.0,7517.5,7519.5,7521.0
7517.5,7519.5,7521.0,7521.0
7519.5,7521.0,7521.0,7520.0
7521.0,7521.0,7520.0,7519.5
7521.0,7520.0,7519.5,7519.0
7520.0,7519.5,7519.0,7519.5
7519.5,7519.0,7519.5,7519.0
7519.0,7519.5,7519.0,7519.5
7519.5,7519.0,7519.5,7520.0
7519.0,7519.5,7520.0,7520.0
7519.5,7520.0,7520.0,7521.0
7520.0,7520.0,7521.0,7518.0
7520.0,7521.0,7518.0,7520.5
7521.0,7518.0,7520.5,7522.0
7518.0,7520.5,7522.0,7520.0
7520.5,7522.0,7520.0,7521.5
7522.0,7520.0,7521.5,7520.0
7520.0,7521.5,7520.0,7520.0
7521.5,7520.0,7520.0,7521.0
7520.0,7520.0,7521.0,7520.5
7520.0,7521.0,7520.5,7522.5
7521.0,7520.5,7522.5,7522.5
7520.5,7522.5,7522.5,7523.0
7522.5,7522.5,7523.0,7518.5
7522.5,7523.0,7518.5,7522.5
7523.0,7518.5,7522.5,7521.5
7518.5,7522.5,7521.5,7522.0
7522.5,7521.5,7522.0,7523.0
7521.5,7522.0,7523.0,7523.0
7522.0,7523.0,7523.0,7521.5
7523.0,7523.0,7521.5,7521.5
7523.0,7521.5,7521.5,7521.5
7521.5,7521.5,7521.5,7522.5
7521.5,7521.5,7522.5,7521.5
7521.5,7522.5,7521.5,7523.0
7522.5,7521.5,7523.0,7522.0
7521.5,7523.0,7522.0,7522.5
7523.0,7522.0,7522.5,7522.5
7522.0,7522.5,7522.5,7521.5
7522.5,7522.5,7521.5,7522.5
7522.5,7521.5,7522.5,7525.0
7521.5,7522.5,7525.0,7527.5
7522.5,7525.0,7527.5,7522.5
7525.0,7527.5,7522.5,7522.0
7527.5,7522.5,7522.0,7528.0
7522.5,7522.0,7528.0,7524.0
7522.0,7528.0,7524.0,7523.0
7528.0,7524.0,7523.0,7523.0
7524.0,7523.0,7523.0,7520.0
7523.0,7523.0,7520.0,7528.0
7523.0,7520.0,7528.0,7527.5
7520.0,7528.0,7527.5,7522.5
7528.0,7527.5,7522.5,7521.5
7527.5,7522.5,7521.5,7522.5
7522.5,7521.5,7522.5,7522.5
7521.5,7522.5,7522.5,7522.0
7522.5,7522.5,7522.0,7524.0
7522.5,7522.0,7524.0,7521.5
7522.0,7524.0,7521.5,7525.5
7524.0,7521.5,7525.5,7524.5
7521.5,7525.5,7524.5,7525.0
7525.5,7524.5,7525.0,7524.0
7524.5,7525.0,7524.0,7529.0
7525.0,7524.0,7529.0,7530.5
7524.0,7529.0,7530.5,7521.5
7529.0,7530.5,7521.5,7524.5
7530.5,7521.5,7524.5,7524.5
7521.5,7524.5,7524.5,7524.0
7524.5,7524.5,7524.0,7524.0
7524.5,7524.0,7524.0,7522.0
7524.0,7524.0,7522.0,7524.5
7524.0,7522.0,7524.5,7525.0
7522.0,7524.5,7525.0,7524.0
7524.5,7525.0,7524.0,7523.5
7525.0,7524.0,7523.5,7524.5
7524.0,7523.5,7524.5,7524.0
7523.5,7524.5,7524.0,7523.0
7524.5,7524.0,7523.0,7524.0
7524.0,7523.0,7524.0,7523.5
7523.0,7524.0,7523.5,7523.0
7524.0,7523.5,7523.0,7520.0
7523.5,7523.0,7520.0,7524.0
7523.0,7520.0,7524.0,7524.0
7520.0,7524.0,7524.0,7524.0
7524.0,7524.0,7524.0,7524.0
7524.0,7524.0,7524.0,7525.0
7524.0,7524.0,7525.0,7527.0
7524.0,7525.0,7527.0,7526.0
7525.0,7527.0,7526.0,7527.0
7527.0,7526.0,7527.0,7527.0
7526.0,7527.0,7527.0,7528.5
7527.0,7527.0,7528.5,7527.5
7527.0,7528.5,7527.5,7525.0
7528.5,7527.5,7525.0,7527.0
7527.5,7525.0,7527.0,7532.0
7525.0,7527.0,7532.0,7529.5
7527.0,7532.0,7529.5,7527.5
7532.0,7529.5,7527.5,7533.0
7529.5,7527.5,7533.0,7528.5
7527.5,7533.0,7528.5,7529.0
7533.0,7528.5,7529.0,7530.0
7528.5,7529.0,7530.0,7529.0
7529.0,7530.0,7529.0,7527.0
7530.0,7529.0,7527.0,7530.0
7529.0,7527.0,7530.0,7529.0
7527.0,7530.0,7529.0,7534.0
7530.0,7529.0,7534.0,7527.5
7529.0,7534.0,7527.5,7535.0
7534.0,7527.5,7535.0,7530.5
7527.5,7535.0,7530.5,7530.5
7535.0,7530.5,7530.5,7529.5
7530.5,7530.5,7529.5,7535.0
7530.5,7529.5,7535.0,7530.5
7529.5,7535.0,7530.5,7530.0
7535.0,7530.5,7530.0,7535.5
7530.5,7530.0,7535.5,7530.0
7530.0,7535.5,7530.0,7530.0
7535.5,7530.0,7530.0,7529.5
7530.0,7530.0,7529.5,7528.5
7530.0,7529.5,7528.5,7527.0
7529.5,7528.5,7527.0,7528.0
7528.5,7527.0,7528.0,7528.5
7527.0,7528.0,7528.5,7528.5
7528.0,7528.5,7528.5,7525.5
7528.5,7528.5,7525.5,7528.5
7528.5,7525.5,7528.5,7528.5
7525.5,7528.5,7528.5,7532.5
7528.5,7528.5,7532.5,7527.5
7528.5,7532.5,7527.5,7525.0
7532.5,7527.5,7525.0,7528.0
7527.5,7525.0,7528.0,7528.0
7525.0,7528.0,7528.0,7527.5
7528.0,7528.0,7527.5,7527.5
7528.0,7527.5,7527.5,7527.5
7527.5,7527.5,7527.5,7528.5
7527.5,7527.5,7528.5,7525.0
7527.5,7528.5,7525.0,7527.5
7528.5,7525.0,7527.5,7527.5
7525.0,7527.5,7527.5,7528.5
7527.5,7527.5,7528.5,7527.0
7527.5,7528.5,7527.0,7527.5
7528.5,7527.0,7527.5,7528.0
7527.0,7527.5,7528.0,7527.5
7527.5,7528.0,7527.5,7532.0
7528.0,7527.5,7532.0,7528.5
7527.5,7532.0,7528.5,7532.5
7532.0,7528.5,7532.5,7524.0
7528.5,7532.5,7524.0,7531.0
7532.5,7524.0,7531.0,7526.5
7524.0,7531.0,7526.5,7527.5
7531.0,7526.5,7527.5,7527.0
7526.5,7527.5,7527.0,7523.0
7527.5,7527.0,7523.0,7527.0
7527.0,7523.0,7527.0,7526.0
7523.0,7527.0,7526.0,7526.0
