day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;523700;STARFRUIT;5009;6;5008;28;;;5015;28;;;;;5012.0;-852.0625
1;523800;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;6764.0
1;523800;STARFRUIT;5008;26;;;;;5015;26;;;;;5011.5;-845.640625
1;523900;STARFRUIT;5008;28;;;;;5015;28;;;;;5011.5;-849.8828125
1;523900;AMETHYSTS;9998;4;9996;1;9995;27;10004;1;10005;27;;;10001.0;6764.0
1;524000;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;6764.0
1;524000;STARFRUIT;5009;1;5008;22;;;5015;22;;;;;5012.0;-845.4609375
1;524100;AMETHYSTS;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;6764.0
1;524100;STARFRUIT;5009;1;5008;24;;;5013;7;5015;25;;;5011.0;-843.8125
1;524200;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;6764.0
1;524200;STARFRUIT;5009;5;5008;23;;;5015;23;;;;;5012.0;-843.34375
1;524300;STARFRUIT;5009;7;5008;21;;;5015;22;;;;;5012.0;-842.125
1;524300;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;6764.0
1;524400;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;6764.0
1;524400;STARFRUIT;5008;30;;;;;5015;30;;;;;5011.5;-848.0390625
1;524500;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;6764.0
1;524500;STARFRUIT;5008;25;;;;;5015;25;;;;;5011.5;-858.0625
1;524600;AMETHYSTS;9998;8;9996;2;9995;29;10004;2;10005;29;;;10001.0;6768.0
1;524600;STARFRUIT;5007;31;;;;;5013;2;5014;29;;;5010.0;-877.390625
1;524700;STARFRUIT;5006;24;;;;;5013;24;;;;;5009.5;-886.21875
1;524700;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;6768.0
1;524800;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;6768.0
1;524800;STARFRUIT;5013;1;5007;27;;;5014;27;;;;;5013.5;-869.59375
1;524900;AMETHYSTS;9998;2;9996;1;9995;30;10004;1;10005;30;;;10001.0;6768.0
1;524900;STARFRUIT;5008;4;5007;31;;;5014;31;;;;;5011.0;-865.46875
1;525000;AMETHYSTS;9998;6;9996;2;9995;26;10004;2;10005;26;;;10001.0;6768.0
1;525000;STARFRUIT;5009;8;5008;28;;;5015;28;;;;;5012.0;-847.8125
1;525100;STARFRUIT;5009;30;;;;;5016;30;;;;;5012.5;-838.4765625
1;525100;AMETHYSTS;9998;5;9995;30;;;10005;30;;;;;10001.5;6768.0
1;525200;STARFRUIT;5009;27;;;;;5016;27;;;;;5012.5;-835.078125
1;525200;AMETHYSTS;9998;8;9996;2;9995;25;10004;2;10005;25;;;10001.0;6772.0
1;525300;AMETHYSTS;10002;1;9996;2;9995;27;10004;2;10005;27;;;10003.0;6772.0
1;525300;STARFRUIT;5010;7;5009;27;;;5016;29;;;;;5013.0;-821.0859375
1;525400;STARFRUIT;5010;27;;;;;5015;8;5017;27;;;5012.5;-808.90625
1;525400;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;6774.0
1;525500;STARFRUIT;5011;3;5010;27;;;5017;29;;;;;5014.0;-804.8359375
1;525500;AMETHYSTS;10002;5;9996;2;9995;27;10004;2;10005;27;;;10003.0;6774.0
1;525600;STARFRUIT;5010;31;;;;;5017;31;;;;;5013.5;-810.9375
1;525600;AMETHYSTS;9996;1;9995;30;;;10002;2;10004;1;10005;30;9999.0;6784.0
1;525700;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;6784.0
1;525700;STARFRUIT;5010;28;;;;;5017;28;;;;;5013.5;-812.7421875
1;525800;STARFRUIT;5011;2;5010;24;;;5017;24;;;;;5014.0;-807.28125
1;525800;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;6788.0
1;525900;STARFRUIT;5010;27;;;;;5015;1;5017;27;;;5012.5;-814.4609375
1;525900;AMETHYSTS;10002;1;9996;1;9995;26;10004;1;10005;26;;;10003.0;6788.0
1;526000;STARFRUIT;5010;1;5009;26;;;5016;27;;;;;5013.0;-822.828125
1;526000;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;6802.0
1;526100;AMETHYSTS;10002;3;9996;1;9995;29;10004;1;10005;29;;;10003.0;6802.0
1;526100;STARFRUIT;5010;1;5009;29;;;5014;1;5016;30;;;5012.0;-824.21875
1;526200;STARFRUIT;5009;1;5008;20;;;5015;21;;;;;5012.0;-842.140625
1;526200;AMETHYSTS;10002;1;9996;1;9995;20;10004;1;10005;20;;;10003.0;6808.0
1;526300;STARFRUIT;5009;31;;;;;5014;3;5015;1;5016;30;5011.5;-835.828125
1;526300;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;6810.0
1;526400;STARFRUIT;5009;27;;;;;5016;27;;;;;5012.5;-830.2265625
1;526400;AMETHYSTS;9998;10;9996;2;9995;25;10004;2;10005;25;;;10001.0;6810.0
1;526500;AMETHYSTS;9998;2;9996;1;9995;27;10004;1;10005;27;;;10001.0;6810.0
1;526500;STARFRUIT;5009;28;;;;;5016;28;;;;;5012.5;-832.0
1;526600;STARFRUIT;5009;30;;;;;5010;7;5016;30;;;5009.5;-826.4765625
1;526600;AMETHYSTS;9998;4;9995;30;;;10005;30;;;;;10001.5;6810.0
1;526700;STARFRUIT;5009;25;;;;;5014;7;5016;25;;;5011.5;-828.25
1;526700;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;6810.0
1;526800;STARFRUIT;5009;29;;;;;5016;29;;;;;5012.5;-829.4453125
1;526800;AMETHYSTS;9996;1;9995;28;;;10002;9;10004;1;10005;28;9999.0;6810.0
1;526900;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;6810.0
1;526900;STARFRUIT;5009;23;;;;;5016;23;;;;;5012.5;-828.265625
1;527000;STARFRUIT;5009;27;;;;;5016;28;;;;;5012.5;-823.53125
1;527000;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;6810.0
1;527100;STARFRUIT;5009;25;;;;;5016;25;;;;;5012.5;-824.046875
1;527100;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;6810.0
1;527200;STARFRUIT;5009;23;;;;;5016;23;;;;;5012.5;-830.15625
1;527200;AMETHYSTS;9996;1;9995;22;;;9998;7;10004;1;10005;22;9997.0;6810.0
1;527300;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;6824.0
1;527300;STARFRUIT;5009;2;5008;24;;;5015;25;;;;;5012.0;-844.59375
1;527400;STARFRUIT;5014;1;5008;25;;;5015;25;;;;;5014.5;-843.1953125
1;527400;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;6824.0
1;527500;STARFRUIT;5008;22;;;;;5015;22;;;;;5011.5;-845.703125
1;527500;AMETHYSTS;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;6824.0
1;527600;STARFRUIT;5008;27;;;;;5016;27;;;;;5012.0;-840.109375
1;527600;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;6826.0
1;527700;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;6826.0
1;527700;STARFRUIT;5008;29;;;;;5015;29;;;;;5011.5;-849.421875
1;527800;STARFRUIT;5008;23;;;;;5015;23;;;;;5011.5;-845.921875
1;527800;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;6826.0
1;527900;STARFRUIT;5009;23;;;;;5014;6;5016;23;;;5011.5;-831.3359375
1;527900;AMETHYSTS;9996;2;9995;21;;;10002;2;10004;2;10005;21;9999.0;6826.0
1;528000;STARFRUIT;5010;2;5009;30;;;5016;32;;;;;5013.0;-821.625
1;528000;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;6826.0
1;528100;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;6826.0
1;528100;STARFRUIT;5010;1;5009;30;;;5016;30;;;;;5013.0;-834.3671875
1;528200;STARFRUIT;5008;27;;;;;5015;27;;;;;5011.5;-850.03125
1;528200;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;6826.0
1;528300;STARFRUIT;5008;27;;;;;5015;27;;;;;5011.5;-857.03125
1;528300;AMETHYSTS;9995;27;;;;;9998;1;10005;27;;;9996.5;6826.0
1;528400;STARFRUIT;5007;29;;;;;5014;30;;;;;5010.5;-862.59375
1;528400;AMETHYSTS;9998;5;9996;1;9995;29;10004;1;10005;29;;;10001.0;6836.0
1;528500;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;6836.0
1;528500;STARFRUIT;5013;1;5008;30;;;5015;30;;;;;5014.0;-852.0
1;528600;STARFRUIT;5014;1;5009;1;5008;24;5015;25;;;;;5014.5;-844.6796875
1;528600;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;6836.0
1;528700;STARFRUIT;5008;29;;;;;5015;29;;;;;5011.5;-845.4296875
1;528700;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;6836.0
1;528800;STARFRUIT;5008;23;;;;;5013;2;5015;23;;;5010.5;-851.5625
1;528800;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;6836.0
1;528900;AMETHYSTS;9996;2;9995;22;;;10002;9;10004;2;10005;22;9999.0;6836.0
1;528900;STARFRUIT;5009;4;5008;24;;;5014;2;5015;22;;;5011.5;-858.0390625
1;529000;STARFRUIT;5008;31;;;;;5015;31;;;;;5011.5;-854.9296875
1;529000;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;6836.0
1;529100;STARFRUIT;5011;5;5008;30;;;5015;30;;;;;5013.0;-850.3125
1;529100;AMETHYSTS;10000;5;9998;9;9996;1;10004;1;10005;29;;;10002.0;6836.0
1;529200;STARFRUIT;5009;23;;;;;5015;2;5016;21;;;5012.0;-835.390625
1;529200;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;6836.0
1;529300;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;6836.0
1;529300;STARFRUIT;5008;27;;;;;5015;27;;;;;5011.5;-848.640625
1;529400;STARFRUIT;5008;4;5007;26;;;5014;26;;;;;5011.0;-865.46875
1;529400;AMETHYSTS;9995;26;;;;;10002;10;10005;26;;;9998.5;6836.0
1;529500;STARFRUIT;5013;4;5009;5;5008;25;5015;25;;;;;5014.0;-848.6796875
1;529500;AMETHYSTS;10002;1;9996;1;9995;24;10004;1;10005;24;;;10003.0;6836.0
1;529600;AMETHYSTS;9998;10;9996;2;9995;26;10004;2;10005;26;;;10001.0;6854.0
1;529600;STARFRUIT;5008;28;;;;;5014;2;5015;26;;;5011.0;-857.875
1;529700;STARFRUIT;5008;1;5007;21;;;5014;21;;;;;5011.0;-869.28125
1;529700;AMETHYSTS;10002;1;9998;9;9996;1;10004;1;10005;20;;;10003.0;6854.0
1;529800;STARFRUIT;5008;2;5007;23;;;5010;3;5014;25;;;5009.0;-862.96875
1;529800;AMETHYSTS;9996;2;9995;23;;;10000;3;10004;2;10005;23;9998.0;6856.0
1;529900;STARFRUIT;5008;26;;;;;5015;26;;;;;5011.5;-856.5625
1;529900;AMETHYSTS;9998;8;9995;26;;;10005;26;;;;;10001.5;6856.0
1;530000;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;6856.0
1;530000;STARFRUIT;5009;1;5008;21;;;5015;21;;;;;5012.0;-845.9765625
1;530100;STARFRUIT;5009;1;5008;20;;;5015;21;;;;;5012.0;-844.3359375
1;530100;AMETHYSTS;9996;1;9995;20;;;9998;7;10004;1;10005;20;9997.0;6856.0
1;530200;STARFRUIT;5009;6;5008;28;;;5015;28;;;;;5012.0;-841.2890625
1;530200;AMETHYSTS;9995;28;;;;;10002;9;10005;28;;;9998.5;6870.0
1;530300;STARFRUIT;5009;4;5008;27;;;5015;29;;;;;5012.0;-841.4921875
1;530300;AMETHYSTS;9996;2;9995;27;;;10002;5;10004;2;10005;27;9999.0;6870.0
1;530400;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;6870.0
1;530400;STARFRUIT;5008;22;;;;;5009;9;5015;22;;;5008.5;-842.53125
1;530500;STARFRUIT;5009;32;;;;;5014;3;5015;2;5016;30;5011.5;-836.546875
1;530500;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;6870.0
1;530600;STARFRUIT;5014;1;5009;24;;;5016;24;;;;;5015.0;-835.125
1;530600;AMETHYSTS;9995;24;;;;;10002;10;10005;24;;;9998.5;6870.0
1;530700;STARFRUIT;5010;2;5009;30;;;5016;32;;;;;5013.0;-823.953125
1;530700;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;6870.0
1;530800;AMETHYSTS;9998;2;9996;2;9995;28;10004;2;10005;28;;;10001.0;6870.0
1;530800;STARFRUIT;5010;30;;;;;5015;4;5016;2;5017;28;5012.5;-817.65625
1;530900;STARFRUIT;5009;26;;;;;5017;26;;;;;5013.0;-819.9140625
1;530900;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;6870.0
1;531000;STARFRUIT;5014;2;5010;23;;;5016;2;5017;21;;;5015.0;-817.171875
1;531000;AMETHYSTS;10002;12;9996;2;9995;21;10004;2;10005;21;;;10003.0;6870.0
1;531100;STARFRUIT;5010;26;;;;;5016;2;5017;24;;;5013.0;-818.0625
1;531100;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;6894.0
1;531200;AMETHYSTS;9998;7;9995;29;;;10005;29;;;;;10001.5;6894.0
1;531200;STARFRUIT;5011;3;5010;29;;;5017;29;;;;;5014.0;-817.578125
1;531300;STARFRUIT;5010;24;;;;;5017;24;;;;;5013.5;-815.796875
1;531300;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;6894.0
1;531400;STARFRUIT;5015;1;5010;24;;;5017;24;;;;;5016.0;-818.53125
1;531400;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;6894.0
1;531500;STARFRUIT;5010;28;;;;;5017;28;;;;;5013.5;-810.6171875
1;531500;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;6894.0
1;531600;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;6894.0
1;531600;STARFRUIT;5010;23;;;;;5016;1;5017;22;;;5013.0;-815.921875
1;531700;STARFRUIT;5009;27;;;;;5014;8;5016;27;;;5011.5;-832.21875
1;531700;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;6894.0
1;531800;AMETHYSTS;9996;1;9995;28;;;10002;4;10004;1;10005;28;9999.0;6894.0
1;531800;STARFRUIT;5009;29;;;;;5014;7;5016;29;;;5011.5;-827.3828125
1;531900;AMETHYSTS;9996;2;9995;28;;;9998;1;10004;2;10005;28;9997.0;6894.0
1;531900;STARFRUIT;5014;1;5009;30;;;5016;30;;;;;5015.0;-831.84375
1;532000;AMETHYSTS;9998;7;9996;1;9995;30;10004;1;10005;30;;;10001.0;6896.0
1;532000;STARFRUIT;5008;30;;;;;5010;2;5013;4;5015;31;5009.0;-840.609375
1;532100;STARFRUIT;5008;31;;;;;5013;4;5015;31;;;5010.5;-847.3125
1;532100;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;6896.0
1;532200;AMETHYSTS;9996;2;9995;30;;;10002;7;10004;2;10005;30;9999.0;6896.0
1;532200;STARFRUIT;5009;1;5008;32;;;5015;32;;;;;5012.0;-849.3671875
1;532300;AMETHYSTS;9996;1;9995;27;;;9998;4;10004;1;10005;27;9997.0;6896.0
1;532300;STARFRUIT;5009;6;5008;27;;;5015;28;;;;;5012.0;-842.6953125
1;532400;AMETHYSTS;9996;2;9995;25;;;10002;3;10004;2;10005;25;9999.0;6904.0
1;532400;STARFRUIT;5008;27;;;;;5015;27;;;;;5011.5;-847.1015625
1;532500;STARFRUIT;5008;21;;;;;5015;21;;;;;5011.5;-845.5
1;532500;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;6904.0
1;532600;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;6904.0
1;532600;STARFRUIT;5008;22;;;;;5015;22;;;;;5011.5;-840.953125
1;532700;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;6908.0
1;532700;STARFRUIT;5009;28;;;;;5016;28;;;;;5012.5;-834.2109375
1;532800;AMETHYSTS;10000;3;9996;1;9995;20;10002;3;10004;1;10005;20;10001.0;6908.0
1;532800;STARFRUIT;5014;7;5012;3;5009;21;5015;1;5016;20;;;5014.5;-838.296875
1;532900;STARFRUIT;5009;25;;;;;5015;2;5016;23;;;5012.0;-837.6640625
1;532900;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;6908.0
1;533000;AMETHYSTS;9998;7;9996;2;9995;20;10004;2;10005;20;;;10001.0;6908.0
1;533000;STARFRUIT;5009;22;;;;;5016;22;;;;;5012.5;-833.25
1;533100;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;6908.0
1;533100;STARFRUIT;5009;30;;;;;5014;7;5015;1;5016;29;5011.5;-836.703125
1;533200;AMETHYSTS;9998;2;9995;29;;;10005;29;;;;;10001.5;6908.0
1;533200;STARFRUIT;5014;1;5008;29;;;5015;29;;;;;5014.5;-842.7265625
1;533300;STARFRUIT;5009;24;;;;;5015;1;5016;23;;;5012.0;-839.625
1;533300;AMETHYSTS;9998;5;9996;1;9995;23;10004;1;10005;23;;;10001.0;6908.0
1;533400;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;6908.0
1;533400;STARFRUIT;5009;24;;;;;5014;1;5015;1;5016;24;5011.5;-835.40625
1;533500;AMETHYSTS;10002;15;9996;1;9995;24;10004;1;10005;24;;;10003.0;6908.0
1;533500;STARFRUIT;5009;25;;;;;5014;6;5016;25;;;5011.5;-825.203125
1;533600;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;6908.0
1;533600;STARFRUIT;5009;23;;;;;5016;23;;;;;5012.5;-829.4140625
1;533700;STARFRUIT;5010;25;;;;;5017;25;;;;;5013.5;-813.7109375
1;533700;AMETHYSTS;9998;10;9995;25;;;10005;25;;;;;10001.5;6908.0
1;533800;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;6908.0
1;533800;STARFRUIT;5011;3;5010;21;;;5017;21;;;;;5014.0;-814.25
1;533900;AMETHYSTS;9998;6;9996;2;9995;30;10004;2;10005;30;;;10001.0;6908.0
1;533900;STARFRUIT;5010;32;;;;;5016;2;5017;30;;;5013.0;-815.5546875
1;534000;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;6908.0
1;534000;STARFRUIT;5010;22;;;;;5017;22;;;;;5013.5;-805.9296875
1;534100;STARFRUIT;5015;1;5010;29;;;5017;29;;;;;5016.0;-810.265625
1;534100;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;6908.0
1;534200;STARFRUIT;5010;30;;;;;5017;30;;;;;5013.5;-803.1875
1;534200;AMETHYSTS;9995;30;;;;;9998;4;10005;30;;;9996.5;6908.0
1;534300;AMETHYSTS;9998;4;9996;1;9995;27;10004;1;10005;27;;;10001.0;6916.0
1;534300;STARFRUIT;5012;2;5011;28;;;5017;1;5018;27;;;5014.5;-795.6171875
1;534400;STARFRUIT;5011;31;;;;;5017;1;5018;30;;;5014.0;-799.3828125
1;534400;AMETHYSTS;9996;1;9995;30;;;10002;1;10004;1;10005;30;9999.0;6916.0
1;534500;STARFRUIT;5011;1;5010;30;;;5017;31;;;;;5014.0;-802.9375
1;534500;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;6916.0
1;534600;STARFRUIT;5013;3;5010;28;;;5015;6;5017;28;;;5014.0;-803.546875
1;534600;AMETHYSTS;10000;3;9995;28;;;10005;28;;;;;10002.5;6916.0
1;534700;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;6916.0
1;534700;STARFRUIT;5010;26;;;;;5015;3;5017;26;;;5012.5;-807.546875
1;534800;STARFRUIT;5010;27;;;;;5017;27;;;;;5013.5;-814.34375
1;534800;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;6916.0
1;534900;STARFRUIT;5011;2;5010;23;;;5017;23;;;;;5014.0;-804.3046875
1;534900;AMETHYSTS;9995;23;;;;;9998;1;10002;6;10005;23;9996.5;6916.0
1;535000;STARFRUIT;5010;22;;;;;5015;5;5017;22;;;5012.5;-802.125
1;535000;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;6918.0
1;535100;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;6918.0
1;535100;STARFRUIT;5011;1;5010;27;;;5017;1;5018;27;;;5014.0;-799.8515625
1;535200;STARFRUIT;5011;1;5010;23;;;5015;1;5017;24;;;5013.0;-803.8125
1;535200;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;6918.0
1;535300;STARFRUIT;5011;8;5010;23;;;5017;25;;;;;5014.0;-803.875
1;535300;AMETHYSTS;9996;2;9995;23;;;10002;10;10004;2;10005;23;9999.0;6918.0
1;535400;STARFRUIT;5011;4;5010;21;;;5017;23;;;;;5014.0;-800.453125
1;535400;AMETHYSTS;9998;2;9996;2;9995;21;10004;2;10005;21;;;10001.0;6918.0
1;535500;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;6918.0
1;535500;STARFRUIT;5011;30;;;;;5017;1;5018;29;;;5014.0;-798.421875
1;535600;STARFRUIT;5011;2;5010;30;;;5015;1;5017;32;;;5013.0;-801.734375
1;535600;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;6918.0
1;535700;STARFRUIT;5011;25;;;;;5018;25;;;;;5014.5;-788.796875
1;535700;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;6918.0
1;535800;STARFRUIT;5011;29;;;;;5018;29;;;;;5014.5;-793.546875
1;535800;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;6918.0
1;535900;AMETHYSTS;9996;2;9995;29;;;10002;4;10004;2;10005;29;9999.0;6918.0
1;535900;STARFRUIT;5010;31;;;;;5015;3;5017;31;;;5012.5;-808.0859375
1;536000;STARFRUIT;5010;2;5009;24;;;5014;2;5016;26;;;5012.0;-821.953125
1;536000;AMETHYSTS;10002;9;9996;2;9995;24;10004;2;10005;24;;;10003.0;6918.0
1;536100;STARFRUIT;5010;1;5009;24;;;5016;24;;;;;5013.0;-829.109375
1;536100;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;6936.0
1;536200;STARFRUIT;5014;1;5010;4;5009;27;5016;27;;;;;5015.0;-830.9296875
1;536200;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;6936.0
1;536300;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;6936.0
1;536300;STARFRUIT;5009;22;;;;;5016;22;;;;;5012.5;-833.015625
1;536400;STARFRUIT;5009;30;;;;;5016;30;;;;;5012.5;-827.4296875
1;536400;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;6936.0
1;536500;STARFRUIT;5009;2;5008;29;;;5013;3;5015;31;;;5011.0;-841.796875
1;536500;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;6936.0
1;536600;STARFRUIT;5008;27;;;;;5015;27;;;;;5011.5;-852.3515625
1;536600;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;6936.0
1;536700;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;6936.0
1;536700;STARFRUIT;5009;6;5008;22;;;5015;23;;;;;5012.0;-843.0859375
1;536800;STARFRUIT;5009;9;5008;22;;;5015;24;;;;;5012.0;-844.5703125
1;536800;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;6936.0
1;536900;STARFRUIT;5008;25;;;;;5014;1;5015;24;;;5011.0;-857.4375
1;536900;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;6936.0
1;537000;STARFRUIT;5008;1;5007;27;;;5014;28;;;;;5011.0;-863.546875
1;537000;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;6936.0
1;537100;AMETHYSTS;9998;7;9996;1;9995;27;10004;1;10005;27;;;10001.0;6936.0
1;537100;STARFRUIT;5008;1;5007;27;;;5012;6;5014;28;;;5010.0;-864.6953125
1;537200;STARFRUIT;5007;28;;;;;5014;28;;;;;5010.5;-869.265625
1;537200;AMETHYSTS;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;6936.0
1;537300;STARFRUIT;5008;4;5007;31;;;5013;1;5014;30;;;5010.5;-879.0625
1;537300;AMETHYSTS;9996;1;9995;30;;;9998;2;10004;1;10005;30;9997.0;6938.0
1;537400;STARFRUIT;5006;25;;;;;5013;25;;;;;5009.5;-897.40625
1;537400;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;6954.0
1;537500;AMETHYSTS;10002;1;9998;3;9995;24;10005;24;;;;;10003.5;6954.0
1;537500;STARFRUIT;5006;24;;;;;5013;24;;;;;5009.5;-895.2421875
1;537600;STARFRUIT;5012;1;5006;29;;;5013;29;;;;;5012.5;-880.8671875
1;537600;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;6964.0
1;537700;STARFRUIT;5007;2;5006;25;;;5013;27;;;;;5010.0;-882.7734375
1;537700;AMETHYSTS;9996;2;9995;25;;;9998;9;10004;2;10005;25;9997.0;6964.0
1;537800;STARFRUIT;5007;3;5006;31;;;5013;31;;;;;5010.0;-887.96875
1;537800;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;6982.0
1;537900;AMETHYSTS;10002;1;9996;2;9995;26;10004;2;10005;26;;;10003.0;6982.0
1;537900;STARFRUIT;5006;27;;;;;5013;28;;;;;5009.5;-893.2890625
1;538000;STARFRUIT;5008;6;5007;26;;;5014;26;;;;;5011.0;-871.203125
1;538000;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;6984.0
1;538100;STARFRUIT;5006;27;;;;;5011;4;5013;28;;;5008.5;-883.71875
1;538100;AMETHYSTS;10002;1;9996;1;9995;27;10004;1;10005;27;;;10003.0;6984.0
1;538200;STARFRUIT;5006;23;;;;;5011;7;5013;23;;;5008.5;-888.703125
1;538200;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;6986.0
1;538300;AMETHYSTS;9995;30;;;;;10002;8;10005;30;;;9998.5;6986.0
1;538300;STARFRUIT;5012;1;5006;30;;;5013;30;;;;;5012.5;-887.3359375
1;538400;STARFRUIT;5006;26;;;;;5011;1;5013;26;;;5008.5;-893.28125
1;538400;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;6986.0
1;538500;STARFRUIT;5006;29;;;;;5007;7;5012;1;5013;28;5006.5;-895.375
1;538500;AMETHYSTS;9998;6;9996;1;9995;28;10004;1;10005;28;;;10001.0;6986.0
1;538600;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;6986.0
1;538600;STARFRUIT;5005;26;;;;;5012;26;;;;;5008.5;-917.21875
1;538700;STARFRUIT;5005;22;;;;;5011;2;5012;21;;;5008.0;-916.421875
